2026-01-14 19:42:48,400 | INFO | __main__ | Loading ML model...
2026-02-19 14:40:02,644 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:40:21,746 | INFO | main | Prediction -> Grade: C, Confidence: 54.50%
2026-02-19 14:40:21,746 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 15:33:38,274 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 15:33:38,274 | INFO | main | Loading ML model...
2026-02-19 15:33:38,357 | INFO | main | ML model loaded successfully
2026-02-19 15:33:38,357 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 15:33:38,358 | INFO | FlaskApp | Starting Flask server...
2026-02-19 15:33:54,798 | INFO | main | Prediction -> Grade: C, Confidence: 75.50%
2026-02-19 15:33:54,798 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 15:34:04,472 | INFO | main | Prediction -> Grade: C, Confidence: 77.50%
2026-02-19 15:34:04,472 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 15:34:18,463 | INFO | main | Prediction -> Grade: C, Confidence: 63.00%
2026-02-19 15:34:18,463 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 15:34:20,416 | INFO | main | Prediction -> Grade: C, Confidence: 63.00%
2026-02-19 15:34:20,417 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:24:27,682 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:24:27,683 | INFO | main | Loading ML model...
2026-02-20 14:24:28,028 | INFO | main | ML model loaded successfully
2026-02-20 14:24:28,028 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:24:28,028 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:25:18,890 | INFO | main | Prediction -> Grade: A, Confidence: 71.00%
2026-02-20 14:25:18,891 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:28:29,095 | INFO | main | Prediction -> Grade: A, Confidence: 71.00%
2026-02-20 14:28:29,096 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:28:57,813 | INFO | main | Prediction -> Grade: A, Confidence: 71.00%
2026-02-20 14:28:57,814 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:29:10,386 | INFO | main | Prediction -> Grade: A, Confidence: 83.00%
2026-02-20 14:29:10,386 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:36:32,112 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:36:32,112 | INFO | main | Loading ML model...
2026-02-20 14:36:32,169 | INFO | main | ML model loaded successfully
2026-02-20 14:36:32,169 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:36:32,169 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:38:22,412 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:38:22,412 | INFO | main | Loading ML model...
2026-02-20 14:38:22,485 | INFO | main | ML model loaded successfully
2026-02-20 14:38:22,485 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:38:22,485 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:39:28,457 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:39:28,457 | INFO | main | Loading ML model...
2026-02-20 14:39:28,524 | INFO | main | ML model loaded successfully
2026-02-20 14:39:28,524 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:39:28,525 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:39:53,693 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:39:53,693 | INFO | main | Loading ML model...
2026-02-20 14:39:53,749 | INFO | main | ML model loaded successfully
2026-02-20 14:39:53,749 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:39:53,749 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:40:40,434 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:40:40,434 | INFO | main | Loading ML model...
2026-02-20 14:40:40,496 | INFO | main | ML model loaded successfully
2026-02-20 14:40:40,496 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:40:40,497 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:41:05,859 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:41:05,860 | INFO | main | Loading ML model...
2026-02-20 14:41:05,920 | INFO | main | ML model loaded successfully
2026-02-20 14:41:05,920 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:41:05,921 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:41:45,873 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:41:45,873 | INFO | main | Loading ML model...
2026-02-20 14:41:45,932 | INFO | main | ML model loaded successfully
2026-02-20 14:41:45,932 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:41:45,933 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:43:20,973 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:43:20,973 | INFO | main | Loading ML model...
2026-02-20 14:43:21,035 | INFO | main | ML model loaded successfully
2026-02-20 14:43:21,035 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:43:21,036 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:44:12,942 | INFO | main | Prediction -> Grade: A, Confidence: 71.00%
2026-02-20 14:44:12,943 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:44:51,349 | INFO | main | Prediction -> Grade: A, Confidence: 72.50%
2026-02-20 14:44:51,350 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:45:17,297 | INFO | main | Prediction -> Grade: A, Confidence: 73.00%
2026-02-20 14:45:17,298 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:53:51,964 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:53:51,964 | INFO | main | Loading ML model...
2026-02-20 14:53:52,025 | INFO | main | ML model loaded successfully
2026-02-20 14:53:52,025 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:53:52,026 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:54:18,008 | INFO | main | Prediction -> Grade: A, Confidence: 72.50%
2026-02-20 14:54:18,009 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 14:58:08,899 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 14:58:08,899 | INFO | main | Loading ML model...
2026-02-20 14:58:08,970 | INFO | main | ML model loaded successfully
2026-02-20 14:58:08,970 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 14:58:08,971 | INFO | FlaskApp | Starting Flask server...
2026-02-20 14:58:18,033 | INFO | main | Prediction -> Grade: D, Confidence: 39.50%
2026-02-20 14:58:18,033 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:09:07,981 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:09:07,982 | INFO | main | Loading ML model...
2026-02-20 15:09:08,053 | INFO | main | ML model loaded successfully
2026-02-20 15:09:08,053 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:09:08,053 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:09:34,474 | INFO | main | Prediction -> Grade: A, Confidence: 72.50%
2026-02-20 15:09:34,475 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:11:11,226 | INFO | main | Prediction -> Grade: D, Confidence: 39.50%
2026-02-20 15:11:11,227 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:11:31,990 | INFO | main | Prediction -> Grade: D, Confidence: 39.50%
2026-02-20 15:11:31,990 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:13:45,255 | INFO | main | Prediction -> Grade: B, Confidence: 37.50%
2026-02-20 15:13:45,256 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:13:59,538 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-20 15:13:59,539 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:14:02,351 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-20 15:14:02,352 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:14:28,809 | INFO | main | Prediction -> Grade: B, Confidence: 98.00%
2026-02-20 15:14:28,809 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:17:33,110 | INFO | main | Prediction -> Grade: A, Confidence: 89.00%
2026-02-20 15:17:33,110 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:17:35,078 | INFO | main | Prediction -> Grade: A, Confidence: 89.00%
2026-02-20 15:17:35,079 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:18:26,726 | INFO | main | Prediction -> Grade: A, Confidence: 80.50%
2026-02-20 15:18:26,727 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:18:34,025 | INFO | main | Prediction -> Grade: A, Confidence: 80.50%
2026-02-20 15:18:34,026 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:18:35,909 | INFO | main | Prediction -> Grade: A, Confidence: 80.50%
2026-02-20 15:18:35,909 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:22:04,853 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:22:04,853 | INFO | main | Loading ML model...
2026-02-20 15:22:04,909 | INFO | main | ML model loaded successfully
2026-02-20 15:22:04,909 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:22:04,909 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:22:12,910 | INFO | main | Prediction -> Grade: D, Confidence: 39.50%
2026-02-20 15:22:12,911 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:22:32,298 | INFO | main | Prediction -> Grade: B, Confidence: 61.00%
2026-02-20 15:22:32,298 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:22:49,954 | INFO | main | Prediction -> Grade: B, Confidence: 76.50%
2026-02-20 15:22:49,954 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:23:10,673 | INFO | main | Prediction -> Grade: B, Confidence: 76.00%
2026-02-20 15:23:10,673 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:23:47,535 | INFO | main | Prediction -> Grade: B, Confidence: 74.00%
2026-02-20 15:23:47,536 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:23:55,071 | INFO | main | Prediction -> Grade: B, Confidence: 66.00%
2026-02-20 15:23:55,073 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:29:06,043 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:29:06,043 | INFO | main | Loading ML model...
2026-02-20 15:29:06,105 | INFO | main | ML model loaded successfully
2026-02-20 15:29:06,105 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:29:06,105 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:29:10,696 | WARNING | main | Input validation failed: Text is too short for reliable analysis.
2026-02-20 15:29:10,696 | WARNING | FlaskApp | Prediction failed: Text is too short for reliable analysis.
2026-02-20 15:29:25,005 | INFO | main | Prediction -> Grade: D, Confidence: 69.50%
2026-02-20 15:29:25,005 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:29:41,820 | INFO | main | Prediction -> Grade: D, Confidence: 68.50%
2026-02-20 15:29:41,820 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:30:04,795 | WARNING | main | Input validation failed: Input text is empty.
2026-02-20 15:30:04,796 | WARNING | FlaskApp | Prediction failed: Input text is empty.
2026-02-20 15:30:09,214 | WARNING | main | Input validation failed: Input text is empty.
2026-02-20 15:30:09,214 | WARNING | FlaskApp | Prediction failed: Input text is empty.
2026-02-20 15:34:37,863 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:34:37,863 | INFO | main | Loading ML model...
2026-02-20 15:34:37,920 | INFO | main | ML model loaded successfully
2026-02-20 15:34:37,920 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:34:37,921 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:34:50,489 | INFO | main | Prediction -> Grade: D, Confidence: 89.00%
2026-02-20 15:34:50,489 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:35:11,131 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:35:11,131 | INFO | main | Loading ML model...
2026-02-20 15:35:11,184 | INFO | main | ML model loaded successfully
2026-02-20 15:35:11,184 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:35:11,185 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:35:19,895 | INFO | main | Prediction -> Grade: D, Confidence: 89.00%
2026-02-20 15:35:19,895 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:36:09,745 | INFO | main | Prediction -> Grade: D, Confidence: 89.00%
2026-02-20 15:36:09,745 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:36:21,664 | INFO | main | Prediction -> Grade: C, Confidence: 64.50%
2026-02-20 15:36:21,665 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:36:59,397 | INFO | main | Prediction -> Grade: D, Confidence: 89.00%
2026-02-20 15:36:59,398 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:37:13,146 | INFO | main | Prediction -> Grade: D, Confidence: 89.00%
2026-02-20 15:37:13,146 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:44:42,401 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:44:42,401 | INFO | main | Loading ML model...
2026-02-20 15:44:42,454 | INFO | main | ML model loaded successfully
2026-02-20 15:44:42,454 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:44:42,455 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:47:31,706 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 15:47:31,706 | INFO | main | Loading ML model...
2026-02-20 15:47:31,771 | INFO | main | ML model loaded successfully
2026-02-20 15:47:31,771 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 15:47:31,772 | INFO | FlaskApp | Starting Flask server...
2026-02-20 15:47:43,274 | WARNING | main | Input validation failed: Text is too short for reliable analysis.
2026-02-20 15:47:43,274 | WARNING | FlaskApp | Prediction failed: Text is too short for reliable analysis.
2026-02-20 15:48:48,004 | INFO | main | Prediction -> Grade: C, Confidence: 84.00%
2026-02-20 15:48:48,005 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:49:16,252 | INFO | main | Prediction -> Grade: C, Confidence: 65.00%
2026-02-20 15:49:16,253 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 15:49:26,969 | INFO | main | Prediction -> Grade: C, Confidence: 81.00%
2026-02-20 15:49:26,969 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:01:54,856 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:01:54,856 | INFO | main | Loading ML model...
2026-02-20 16:01:54,916 | INFO | main | ML model loaded successfully
2026-02-20 16:01:54,917 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:01:54,917 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:05:19,707 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:05:19,708 | INFO | main | Loading ML model...
2026-02-20 16:05:19,763 | INFO | main | ML model loaded successfully
2026-02-20 16:05:19,763 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:05:19,763 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:05:37,150 | INFO | main | Prediction -> Grade: C, Confidence: 76.00%
2026-02-20 16:05:37,151 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:09:53,673 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:09:53,673 | INFO | main | Loading ML model...
2026-02-20 16:09:53,727 | INFO | main | ML model loaded successfully
2026-02-20 16:09:53,727 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:09:53,728 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:10:09,209 | INFO | main | Prediction -> Grade: C, Confidence: 61.50%
2026-02-20 16:10:09,209 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:11:08,397 | INFO | main | Prediction -> Grade: A, Confidence: 72.50%
2026-02-20 16:11:08,397 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:16:47,256 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:16:47,256 | INFO | main | Loading ML model...
2026-02-20 16:16:47,315 | INFO | main | ML model loaded successfully
2026-02-20 16:16:47,315 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:16:47,315 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:17:01,888 | INFO | main | Prediction -> Grade: C, Confidence: 75.50%
2026-02-20 16:17:01,888 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:17:41,565 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:17:41,565 | INFO | main | Loading ML model...
2026-02-20 16:17:41,624 | INFO | main | ML model loaded successfully
2026-02-20 16:17:41,624 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:17:41,625 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:17:59,503 | INFO | main | Prediction -> Grade: C, Confidence: 63.50%
2026-02-20 16:17:59,504 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:18:42,147 | INFO | main | Prediction -> Grade: C, Confidence: 68.00%
2026-02-20 16:18:42,147 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:18:56,716 | INFO | main | Prediction -> Grade: C, Confidence: 57.00%
2026-02-20 16:18:56,716 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:29:43,167 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:29:43,167 | INFO | main | Loading ML model...
2026-02-20 16:29:43,227 | INFO | main | ML model loaded successfully
2026-02-20 16:29:43,227 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:29:43,227 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:29:51,045 | INFO | main | Prediction -> Grade: B, Confidence: 58.50%
2026-02-20 16:29:51,046 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:31:02,327 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:31:02,327 | INFO | main | Loading ML model...
2026-02-20 16:31:02,384 | INFO | main | ML model loaded successfully
2026-02-20 16:31:02,384 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:31:02,385 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:31:09,024 | INFO | main | Prediction -> Grade: B, Confidence: 58.50%
2026-02-20 16:31:09,024 | INFO | FlaskApp | Prediction served successfully via API
2026-02-20 16:35:41,284 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-20 16:35:41,284 | INFO | main | Loading ML model...
2026-02-20 16:35:41,348 | INFO | main | ML model loaded successfully
2026-02-20 16:35:41,348 | INFO | FlaskApp | ML model loaded successfully
2026-02-20 16:35:41,348 | INFO | FlaskApp | Starting Flask server...
2026-02-20 16:36:12,448 | INFO | main | Prediction -> Grade: C, Confidence: 58.00%
2026-02-20 16:36:12,449 | INFO | FlaskApp | Prediction served successfully via API
